Timestep,Rate,Storm,Unit,Accumulation
01JAN2024 05:00:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.2838
01JAN2024 05:10:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.29000002
01JAN2024 05:20:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.2962
01JAN2024 05:30:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.3024
01JAN2024 05:40:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.3086
01JAN2024 05:50:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.31480002
01JAN2024 06:00:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.321
01JAN2024 06:10:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.3272
01JAN2024 06:20:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.3334
01JAN2024 06:30:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.33960003
01JAN2024 06:40:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.3458
01JAN2024 06:50:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.352
01JAN2024 07:00:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.3582
01JAN2024 07:10:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.3675
01JAN2024 07:20:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.3768
01JAN2024 07:30:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.3861
01JAN2024 07:40:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.39540002
01JAN2024 07:50:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4047
01JAN2024 08:00:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.414
01JAN2024 08:10:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4233
01JAN2024 08:20:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4326
01JAN2024 08:30:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4419
01JAN2024 08:40:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4512
01JAN2024 08:50:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4605
01JAN2024 09:00:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4698
01JAN2024 09:10:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4791
01JAN2024 09:20:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4884
01JAN2024 09:30:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.4977
01JAN2024 09:40:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.507
01JAN2024 09:50:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.5163
01JAN2024 10:00:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.5256
01JAN2024 10:10:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.5349
01JAN2024 10:20:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.5442
01JAN2024 10:30:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.55350006
01JAN2024 10:40:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.56280005
01JAN2024 10:50:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.57210004
01JAN2024 11:00:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.58140004
01JAN2024 11:10:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.59070003
01JAN2024 11:20:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.6
01JAN2024 11:30:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.6093
01JAN2024 11:40:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.6186001
01JAN2024 11:50:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.62790006
01JAN2024 12:00:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.63720006
01JAN2024 12:10:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.64650005
01JAN2024 12:20:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.65580004
01JAN2024 12:30:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.6651001
01JAN2024 12:40:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.6744001
01JAN2024 12:50:00,0.0558,50_sqmi_0.5PMF,Inches per Hour,0.6837001
01JAN2024 13:00:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.6930001
01JAN2024 13:10:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.7046001
01JAN2024 13:20:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.71620005
01JAN2024 13:30:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.7278001
01JAN2024 13:40:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.7394001
01JAN2024 13:50:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.75100005
01JAN2024 14:00:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.76260006
01JAN2024 14:10:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.7742001
01JAN2024 14:20:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.78580004
01JAN2024 14:30:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.79740006
01JAN2024 14:40:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.8090001
01JAN2024 14:50:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.82060003
01JAN2024 15:00:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.83220005
01JAN2024 15:10:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.84380007
01JAN2024 15:20:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.8554
01JAN2024 15:30:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.86700004
01JAN2024 15:40:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.87860006
01JAN2024 15:50:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.8902
01JAN2024 16:00:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.90180004
01JAN2024 16:10:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.91340005
01JAN2024 16:20:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.925
01JAN2024 16:30:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.9366
01JAN2024 16:40:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.94820005
01JAN2024 16:50:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.9598
01JAN2024 17:00:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.9714
01JAN2024 17:10:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.98300004
01JAN2024 17:20:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,0.9946
01JAN2024 17:30:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0062001
01JAN2024 17:40:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0178
01JAN2024 17:50:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0294
01JAN2024 18:00:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.041
01JAN2024 18:10:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0526
01JAN2024 18:20:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0642
01JAN2024 18:30:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0758
01JAN2024 18:40:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.0874
01JAN2024 18:50:00,0.0696,50_sqmi_0.5PMF,Inches per Hour,1.099
01JAN2024 19:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1106
01JAN2024 19:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1231
01JAN2024 19:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1356
01JAN2024 19:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1481
01JAN2024 19:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1606001
01JAN2024 19:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1731
01JAN2024 20:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1856
01JAN2024 20:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.1981001
01JAN2024 20:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.2106
01JAN2024 20:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.2231001
01JAN2024 20:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.2356001
01JAN2024 20:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,1.2481
01JAN2024 21:00:00,0.0792,50_sqmi_0.5PMF,Inches per Hour,1.2606001
01JAN2024 21:10:00,0.0792,50_sqmi_0.5PMF,Inches per Hour,1.2738001
01JAN2024 21:20:00,0.0792,50_sqmi_0.5PMF,Inches per Hour,1.2870001
01JAN2024 21:30:00,0.0792,50_sqmi_0.5PMF,Inches per Hour,1.3002001
01JAN2024 21:40:00,0.0792,50_sqmi_0.5PMF,Inches per Hour,1.3134001
01JAN2024 21:50:00,0.0792,50_sqmi_0.5PMF,Inches per Hour,1.3266001
01JAN2024 22:00:00,0.0846,50_sqmi_0.5PMF,Inches per Hour,1.3398001
01JAN2024 22:10:00,0.0846,50_sqmi_0.5PMF,Inches per Hour,1.3539001
01JAN2024 22:20:00,0.0846,50_sqmi_0.5PMF,Inches per Hour,1.3680001
01JAN2024 22:30:00,0.0846,50_sqmi_0.5PMF,Inches per Hour,1.3821001
01JAN2024 22:40:00,0.0846,50_sqmi_0.5PMF,Inches per Hour,1.3962001
01JAN2024 22:50:00,0.0846,50_sqmi_0.5PMF,Inches per Hour,1.4103001
01JAN2024 23:00:00,0.0912,50_sqmi_0.5PMF,Inches per Hour,1.4244001
01JAN2024 23:10:00,0.0912,50_sqmi_0.5PMF,Inches per Hour,1.4396001
01JAN2024 23:20:00,0.0912,50_sqmi_0.5PMF,Inches per Hour,1.4548001
01JAN2024 23:30:00,0.0912,50_sqmi_0.5PMF,Inches per Hour,1.47
01JAN2024 23:40:00,0.0912,50_sqmi_0.5PMF,Inches per Hour,1.4852
01JAN2024 23:50:00,0.0912,50_sqmi_0.5PMF,Inches per Hour,1.5004001
02JAN2024 00:00:00,0.0984,50_sqmi_0.5PMF,Inches per Hour,1.5156001
02JAN2024 00:10:00,0.0984,50_sqmi_0.5PMF,Inches per Hour,1.5320001
02JAN2024 00:20:00,0.0984,50_sqmi_0.5PMF,Inches per Hour,1.5484
02JAN2024 00:30:00,0.0984,50_sqmi_0.5PMF,Inches per Hour,1.5648
02JAN2024 00:40:00,0.0984,50_sqmi_0.5PMF,Inches per Hour,1.5812001
02JAN2024 00:50:00,0.0984,50_sqmi_0.5PMF,Inches per Hour,1.5976001
02JAN2024 01:00:00,0.2082,50_sqmi_0.5PMF,Inches per Hour,1.6140001
02JAN2024 01:10:00,0.2082,50_sqmi_0.5PMF,Inches per Hour,1.6487001
02JAN2024 01:20:00,0.2082,50_sqmi_0.5PMF,Inches per Hour,1.6834
02JAN2024 01:30:00,0.2082,50_sqmi_0.5PMF,Inches per Hour,1.7181001
02JAN2024 01:40:00,0.2082,50_sqmi_0.5PMF,Inches per Hour,1.7528001
02JAN2024 01:50:00,0.2082,50_sqmi_0.5PMF,Inches per Hour,1.7875
02JAN2024 02:00:00,0.2484,50_sqmi_0.5PMF,Inches per Hour,1.8222001
02JAN2024 02:10:00,0.2484,50_sqmi_0.5PMF,Inches per Hour,1.8636
02JAN2024 02:20:00,0.2484,50_sqmi_0.5PMF,Inches per Hour,1.9050001
02JAN2024 02:30:00,0.2484,50_sqmi_0.5PMF,Inches per Hour,1.9464
02JAN2024 02:40:00,0.2484,50_sqmi_0.5PMF,Inches per Hour,1.9878
02JAN2024 02:50:00,0.2484,50_sqmi_0.5PMF,Inches per Hour,2.0292
02JAN2024 03:00:00,0.2964,50_sqmi_0.5PMF,Inches per Hour,2.0706
02JAN2024 03:10:00,0.2964,50_sqmi_0.5PMF,Inches per Hour,2.1200001
02JAN2024 03:20:00,0.2964,50_sqmi_0.5PMF,Inches per Hour,2.1694
02JAN2024 03:30:00,0.2964,50_sqmi_0.5PMF,Inches per Hour,2.2188
02JAN2024 03:40:00,0.2964,50_sqmi_0.5PMF,Inches per Hour,2.2682002
02JAN2024 03:50:00,0.2964,50_sqmi_0.5PMF,Inches per Hour,2.3176
02JAN2024 04:00:00,0.3516,50_sqmi_0.5PMF,Inches per Hour,2.367
02JAN2024 04:10:00,0.3516,50_sqmi_0.5PMF,Inches per Hour,2.4256
02JAN2024 04:20:00,0.3516,50_sqmi_0.5PMF,Inches per Hour,2.4842
02JAN2024 04:30:00,0.3516,50_sqmi_0.5PMF,Inches per Hour,2.5428
02JAN2024 04:40:00,0.3516,50_sqmi_0.5PMF,Inches per Hour,2.6014001
02JAN2024 04:50:00,0.3516,50_sqmi_0.5PMF,Inches per Hour,2.66
02JAN2024 05:00:00,0.414,50_sqmi_0.5PMF,Inches per Hour,2.7186
02JAN2024 05:10:00,0.414,50_sqmi_0.5PMF,Inches per Hour,2.7876
02JAN2024 05:20:00,0.414,50_sqmi_0.5PMF,Inches per Hour,2.8566
02JAN2024 05:30:00,0.414,50_sqmi_0.5PMF,Inches per Hour,2.9256
02JAN2024 05:40:00,0.414,50_sqmi_0.5PMF,Inches per Hour,2.9946
02JAN2024 05:50:00,0.414,50_sqmi_0.5PMF,Inches per Hour,3.0636
02JAN2024 06:00:00,0.4836,50_sqmi_0.5PMF,Inches per Hour,3.1326
02JAN2024 06:10:00,0.4836,50_sqmi_0.5PMF,Inches per Hour,3.2132
02JAN2024 06:20:00,0.4836,50_sqmi_0.5PMF,Inches per Hour,3.2938
02JAN2024 06:30:00,0.4836,50_sqmi_0.5PMF,Inches per Hour,3.3744001
02JAN2024 06:40:00,0.4836,50_sqmi_0.5PMF,Inches per Hour,3.455
02JAN2024 06:50:00,0.4836,50_sqmi_0.5PMF,Inches per Hour,3.5356
02JAN2024 07:00:00,0.636,50_sqmi_0.5PMF,Inches per Hour,3.6162
02JAN2024 07:10:00,0.636,50_sqmi_0.5PMF,Inches per Hour,3.7222
02JAN2024 07:20:00,0.636,50_sqmi_0.5PMF,Inches per Hour,3.8282
02JAN2024 07:30:00,0.636,50_sqmi_0.5PMF,Inches per Hour,3.9342
02JAN2024 07:40:00,0.636,50_sqmi_0.5PMF,Inches per Hour,4.0402
02JAN2024 07:50:00,0.636,50_sqmi_0.5PMF,Inches per Hour,4.1462
02JAN2024 08:00:00,1.314,50_sqmi_0.5PMF,Inches per Hour,4.2522
02JAN2024 08:10:00,1.314,50_sqmi_0.5PMF,Inches per Hour,4.4712
02JAN2024 08:20:00,1.314,50_sqmi_0.5PMF,Inches per Hour,4.6902003
02JAN2024 08:30:00,1.314,50_sqmi_0.5PMF,Inches per Hour,4.9092
02JAN2024 08:40:00,1.314,50_sqmi_0.5PMF,Inches per Hour,5.1282
02JAN2024 08:50:00,1.314,50_sqmi_0.5PMF,Inches per Hour,5.3472004
02JAN2024 09:00:00,1.818,50_sqmi_0.5PMF,Inches per Hour,5.5662003
02JAN2024 09:10:00,1.818,50_sqmi_0.5PMF,Inches per Hour,5.8692
02JAN2024 09:20:00,1.818,50_sqmi_0.5PMF,Inches per Hour,6.1722
02JAN2024 09:30:00,1.818,50_sqmi_0.5PMF,Inches per Hour,6.4752
02JAN2024 09:40:00,1.818,50_sqmi_0.5PMF,Inches per Hour,6.7782
02JAN2024 09:50:00,1.818,50_sqmi_0.5PMF,Inches per Hour,7.0812
02JAN2024 10:00:00,6.66,50_sqmi_0.5PMF,Inches per Hour,7.3842
02JAN2024 10:10:00,6.66,50_sqmi_0.5PMF,Inches per Hour,8.4942
02JAN2024 10:20:00,6.66,50_sqmi_0.5PMF,Inches per Hour,9.6042
02JAN2024 10:30:00,6.66,50_sqmi_0.5PMF,Inches per Hour,10.7142
02JAN2024 10:40:00,6.66,50_sqmi_0.5PMF,Inches per Hour,11.8242
02JAN2024 10:50:00,6.66,50_sqmi_0.5PMF,Inches per Hour,12.9342
02JAN2024 11:00:00,1.53,50_sqmi_0.5PMF,Inches per Hour,14.0442
02JAN2024 11:10:00,1.53,50_sqmi_0.5PMF,Inches per Hour,14.2992
02JAN2024 11:20:00,1.53,50_sqmi_0.5PMF,Inches per Hour,14.5542
02JAN2024 11:30:00,1.53,50_sqmi_0.5PMF,Inches per Hour,14.8092
02JAN2024 11:40:00,1.53,50_sqmi_0.5PMF,Inches per Hour,15.064199
02JAN2024 11:50:00,1.53,50_sqmi_0.5PMF,Inches per Hour,15.3192
02JAN2024 12:00:00,1.014,50_sqmi_0.5PMF,Inches per Hour,15.5742
02JAN2024 12:10:00,1.014,50_sqmi_0.5PMF,Inches per Hour,15.743199
02JAN2024 12:20:00,1.014,50_sqmi_0.5PMF,Inches per Hour,15.9122
02JAN2024 12:30:00,1.014,50_sqmi_0.5PMF,Inches per Hour,16.0812
02JAN2024 12:40:00,1.014,50_sqmi_0.5PMF,Inches per Hour,16.2502
02JAN2024 12:50:00,1.014,50_sqmi_0.5PMF,Inches per Hour,16.419199
02JAN2024 13:00:00,0.177,50_sqmi_0.5PMF,Inches per Hour,16.5882
02JAN2024 13:10:00,0.177,50_sqmi_0.5PMF,Inches per Hour,16.617699
02JAN2024 13:20:00,0.177,50_sqmi_0.5PMF,Inches per Hour,16.6472
02JAN2024 13:30:00,0.177,50_sqmi_0.5PMF,Inches per Hour,16.6767
02JAN2024 13:40:00,0.177,50_sqmi_0.5PMF,Inches per Hour,16.7062
02JAN2024 13:50:00,0.177,50_sqmi_0.5PMF,Inches per Hour,16.735699
02JAN2024 14:00:00,0.1536,50_sqmi_0.5PMF,Inches per Hour,16.7652
02JAN2024 14:10:00,0.1536,50_sqmi_0.5PMF,Inches per Hour,16.7908
02JAN2024 14:20:00,0.1536,50_sqmi_0.5PMF,Inches per Hour,16.8164
02JAN2024 14:30:00,0.1536,50_sqmi_0.5PMF,Inches per Hour,16.842
02JAN2024 14:40:00,0.1536,50_sqmi_0.5PMF,Inches per Hour,16.8676
02JAN2024 14:50:00,0.1536,50_sqmi_0.5PMF,Inches per Hour,16.8932
02JAN2024 15:00:00,0.135,50_sqmi_0.5PMF,Inches per Hour,16.9188
02JAN2024 15:10:00,0.135,50_sqmi_0.5PMF,Inches per Hour,16.9413
02JAN2024 15:20:00,0.135,50_sqmi_0.5PMF,Inches per Hour,16.9638
02JAN2024 15:30:00,0.135,50_sqmi_0.5PMF,Inches per Hour,16.986301
02JAN2024 15:40:00,0.135,50_sqmi_0.5PMF,Inches per Hour,17.0088
02JAN2024 15:50:00,0.135,50_sqmi_0.5PMF,Inches per Hour,17.0313
02JAN2024 16:00:00,0.12,50_sqmi_0.5PMF,Inches per Hour,17.0538
02JAN2024 16:10:00,0.12,50_sqmi_0.5PMF,Inches per Hour,17.073801
02JAN2024 16:20:00,0.12,50_sqmi_0.5PMF,Inches per Hour,17.093801
02JAN2024 16:30:00,0.12,50_sqmi_0.5PMF,Inches per Hour,17.1138
02JAN2024 16:40:00,0.12,50_sqmi_0.5PMF,Inches per Hour,17.1338
02JAN2024 16:50:00,0.12,50_sqmi_0.5PMF,Inches per Hour,17.153801
02JAN2024 17:00:00,0.1098,50_sqmi_0.5PMF,Inches per Hour,17.173801
02JAN2024 17:10:00,0.1098,50_sqmi_0.5PMF,Inches per Hour,17.1921
02JAN2024 17:20:00,0.1098,50_sqmi_0.5PMF,Inches per Hour,17.210402
02JAN2024 17:30:00,0.1098,50_sqmi_0.5PMF,Inches per Hour,17.228703
02JAN2024 17:40:00,0.1098,50_sqmi_0.5PMF,Inches per Hour,17.247002
02JAN2024 17:50:00,0.1098,50_sqmi_0.5PMF,Inches per Hour,17.2653
02JAN2024 18:00:00,0.1038,50_sqmi_0.5PMF,Inches per Hour,17.283602
02JAN2024 18:10:00,0.1038,50_sqmi_0.5PMF,Inches per Hour,17.300901
02JAN2024 18:20:00,0.1038,50_sqmi_0.5PMF,Inches per Hour,17.318201
02JAN2024 18:30:00,0.1038,50_sqmi_0.5PMF,Inches per Hour,17.335503
02JAN2024 18:40:00,0.1038,50_sqmi_0.5PMF,Inches per Hour,17.352802
02JAN2024 18:50:00,0.1038,50_sqmi_0.5PMF,Inches per Hour,17.370102
02JAN2024 19:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.387402
02JAN2024 19:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.399902
02JAN2024 19:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.412401
02JAN2024 19:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.424902
02JAN2024 19:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.437403
02JAN2024 19:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.449902
02JAN2024 20:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.462402
02JAN2024 20:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.474903
02JAN2024 20:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.487402
02JAN2024 20:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.499903
02JAN2024 20:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.512403
02JAN2024 20:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.524902
02JAN2024 21:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.537403
02JAN2024 21:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.549904
02JAN2024 21:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.562403
02JAN2024 21:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.574903
02JAN2024 21:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.587404
02JAN2024 21:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.599903
02JAN2024 22:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.612404
02JAN2024 22:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.624905
02JAN2024 22:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.637403
02JAN2024 22:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.649904
02JAN2024 22:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.662405
02JAN2024 22:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.674904
02JAN2024 23:00:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.687405
02JAN2024 23:10:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.699905
02JAN2024 23:20:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.712404
02JAN2024 23:30:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.724905
02JAN2024 23:40:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.737406
02JAN2024 23:50:00,0.075,50_sqmi_0.5PMF,Inches per Hour,17.749905
03JAN2024 00:00:00,0.072,50_sqmi_0.5PMF,Inches per Hour,17.762405
03JAN2024 00:10:00,0.072,50_sqmi_0.5PMF,Inches per Hour,17.774406
03JAN2024 00:20:00,0.072,50_sqmi_0.5PMF,Inches per Hour,17.786406
03JAN2024 00:30:00,0.072,50_sqmi_0.5PMF,Inches per Hour,17.798405
03JAN2024 00:40:00,0.072,50_sqmi_0.5PMF,Inches per Hour,17.810406
03JAN2024 00:50:00,0.072,50_sqmi_0.5PMF,Inches per Hour,17.822407
03JAN2024 01:00:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.834406
03JAN2024 01:10:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.845005
03JAN2024 01:20:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.855606
03JAN2024 01:30:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.866207
03JAN2024 01:40:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.876806
03JAN2024 01:50:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.887405
03JAN2024 02:00:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.898006
03JAN2024 02:10:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.908607
03JAN2024 02:20:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.919207
03JAN2024 02:30:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.929806
03JAN2024 02:40:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.940407
03JAN2024 02:50:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.951008
03JAN2024 03:00:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.961607
03JAN2024 03:10:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.972206
03JAN2024 03:20:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.982807
03JAN2024 03:30:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,17.993408
03JAN2024 03:40:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.004007
03JAN2024 03:50:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.014606
03JAN2024 04:00:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.025208
03JAN2024 04:10:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.035809
03JAN2024 04:20:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.046408
03JAN2024 04:30:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.057007
03JAN2024 04:40:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.067608
03JAN2024 04:50:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.078209
03JAN2024 05:00:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.088808
03JAN2024 05:10:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.099407
03JAN2024 05:20:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.110008
03JAN2024 05:30:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.12061
03JAN2024 05:40:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.131208
03JAN2024 05:50:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.141808
03JAN2024 06:00:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.152409
03JAN2024 06:10:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.16301
03JAN2024 06:20:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.173609
03JAN2024 06:30:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.184208
03JAN2024 06:40:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.194809
03JAN2024 06:50:00,0.0636,50_sqmi_0.5PMF,Inches per Hour,18.20541
03JAN2024 07:00:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.21601
03JAN2024 07:10:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.22361
03JAN2024 07:20:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.231209
03JAN2024 07:30:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.23881
03JAN2024 07:40:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.24641
03JAN2024 07:50:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.25401
03JAN2024 08:00:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.26161
03JAN2024 08:10:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.26921
03JAN2024 08:20:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.27681
03JAN2024 08:30:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.28441
03JAN2024 08:40:00,0.0456,50_sqmi_0.5PMF,Inches per Hour,18.292011
