InterimNam,Side,milepost,z,,,,,
N_250.96_251.52,North,251.48668558756512,464.25,,,,,
S_251.16_251.90,South,251.4868219687722,463.3399963378906,,,,,
N_250.96_251.52,North,251.48746212121213,464.3800048828125,,,,,
S_251.16_251.90,South,251.48757575295187,463.1400146484375,,,,,
N_250.96_251.52,North,251.48799243349018,464.3900146484375,,,,,
N_250.96_251.52,North,251.48823865485915,464.3900146484375,,,,,
N_250.96_251.52,North,251.48846591833868,464.3699951171875,,,,,
N_250.96_251.52,North,251.4887878787879,464.3900146484375,,,,,
N_250.96_251.52,North,251.4898105875651,464.32000732421875,,,,,
N_250.96_251.52,North,251.49128786954014,464.3500061035156,,,,,
N_250.96_251.52,North,251.49295454545455,464.2200012207031,,,,,
N_250.96_251.52,North,251.49318180893408,464.2200012207031,,,,,
N_250.96_251.52,North,251.49354168516217,464.2300109863281,,,,,
N_250.96_251.52,North,251.49365529378255,464.2399902,,,,,
N_250.96_251.52,North,251.49507574832802,464.30999755859375,,,,,
N_250.96_251.52,North,251.4959091094046,464.17999267578125,,,,,
N_250.96_251.52,North,251.4976515243993,464.2200012207031,,,,,
N_250.96_251.52,North,251.49842801180753,464.1700134277344,,,,,
N_250.96_251.52,North,251.49871210271664,464.1600036621094,,,,,
N_250.96_251.52,North,251.4988447154652,464.1499938964844,,,,,
S_251.16_251.90,South,251.49887500184954,463.1400146484375,,,,,
N_250.96_251.52,North,251.49979168516217,464.19000244140625,,,,,
S_251.16_251.90,South,251.49993370749732,463.32000732421875,,,,,
N_250.96_251.52,North,251.50026517001066,464.1300048828125,,,,,
N_250.96_251.52,North,251.50066286954012,464.05999755859375,,,,,
S_251.16_251.90,South,251.50357198079428,463.1499938964844,,,,,
S_251.16_251.90,South,251.50414772264884,463.2300109863281,,,,,
S_251.16_251.90,South,251.50500947432084,463.1499938964844,,,,,
S_251.16_251.90,South,251.50651704268023,463.3599853515625,,,,,
S_251.16_251.90,South,251.50692614006275,463.29998779296875,,,,,
S_251.16_251.90,South,251.50791477087773,463.5,,,,,
S_251.16_251.90,South,251.50866665926847,463.4700012207031,,,,,
S_251.16_251.90,South,251.50942044344816,463.6099853515625,,,,,
S_251.16_251.90,South,251.51046779748165,463.5899963378906,,,,,
S_251.16_251.90,South,251.51123864376183,463.32000732421875,,,,,
S_251.16_251.90,South,251.51178409923207,463.5,,,,,
S_251.16_251.90,South,251.5126761372884,463.3399963378906,,,,,
S_251.16_251.90,South,251.51318749167703,463.4599914550781,,,,,
S_251.16_251.90,South,251.5154469715465,463.3999938964844,,,,,
S_251.16_251.90,South,251.5162007557262,463.7099914550781,,,,,
S_251.16_251.90,South,251.51705113266453,463.6600036621094,,,,,
S_251.16_251.90,South,251.51794696229877,463.20001220703125,,,,,
S_251.16_251.90,South,251.51938447894472,463.20001220703125,,,,,
S_251.16_251.90,South,251.51996780395507,463.55999755859375,,,,,
S_251.16_251.90,South,251.5207196923458,463.44000244140625,,,,,
S_251.16_251.90,South,251.52273863821318,463.2699890136719,,,,,
S_251.16_251.90,South,251.5232178104285,463.5100098,,,,,
S_251.16_251.90,South,251.5244867405747,463.6000061035156,,,,,
S_251.16_251.90,South,251.52626704822887,463.17999267578125,,,,,
S_251.16_251.90,South,251.52750000462387,463.70001220703125,,,,,
S_251.16_251.90,South,251.52800946322355,463.6000061035156,,,,,
S_251.16_251.90,South,251.52898674242425,463.6600036621094,,,,,
S_251.16_251.90,South,251.53048485495827,463.3399963378906,,,,,
S_251.16_251.90,South,251.5317007492528,463.55999755859375,,,,,
S_251.16_251.90,South,251.53283900867808,463.4899902,,,,,
S_251.16_251.90,South,251.53344129157787,463.7200012207031,,,,,
S_251.16_251.90,South,251.5341799325654,463.5400085449219,,,,,
S_251.16_251.90,South,251.53713636918502,463.7799987792969,,,,,
S_251.16_251.90,South,251.53861362804065,463.9800109863281,,,,,
S_251.16_251.90,South,251.53935226902817,463.8500061035156,,,,,
S_251.16_251.90,South,251.54009280580462,464.0899963378906,,,,,
S_251.16_251.90,South,251.54203598947237,463.79998779296875,,,,,
S_251.16_251.90,South,251.54230870564777,463.8500061035156,,,,,
S_251.16_251.90,South,251.54397158998432,463.5799865722656,,,,,
S_251.16_251.90,South,251.54452652439926,463.69000244140625,,,,,
S_251.16_251.90,South,251.54600567904384,463.3599853515625,,,,,
S_251.16_251.90,South,251.54674432003137,463.4899902,,,,,
S_251.16_251.90,South,251.5474829610189,463.3699951171875,,,,,
S_251.16_251.90,South,251.54822160200638,463.55999755859375,,,,,
S_251.16_251.90,South,251.54970077977035,463.17999267578125,,,,,
S_251.16_251.90,South,251.55043939763848,463.3900146484375,,,,,
S_251.16_251.90,South,251.55191667961353,463.20001220703125,,,,,
S_251.16_251.90,South,251.5526571932706,463.6600036621094,,,,,
S_251.16_251.90,South,251.55365340724134,463.3500061035156,,,,,
S_251.16_251.90,South,251.5555435550574,463.30999755859375,,,,,
S_251.16_251.90,South,251.5563522708777,463.3800048828125,,,,,
S_251.16_251.90,South,251.5585681707209,463.19000244140625,,,,,
S_251.16_251.90,South,251.55994506835938,463.1700134277344,,,,,
S_251.16_251.90,South,251.56078596635297,463.2600098,,,,,
S_251.16_251.90,South,251.56139770507812,463.1700134277344,,,,,
S_251.16_251.90,South,251.56374242609198,463.2099914550781,,,,,
S_251.16_251.90,South,251.56430112896544,463.1700134277344,,,,,
S_251.16_251.90,South,251.5744658868963,463.17999267578125,,,,,
S_251.16_251.90,South,251.59761929598722,463.17999267578125,,,,,
S_251.16_251.90,South,251.6022158905954,463.19000244140625,,,,,
S_251.16_251.90,South,251.62162123246625,463.19000244140625,,,,,
S_251.16_251.90,South,251.6251382446289,463.20001220703125,,,,,
S_251.16_251.90,South,251.62746211196438,463.29998779296875,,,,,
S_251.16_251.90,South,251.6294716020064,463.2300109863281,,,,,
S_251.16_251.90,South,251.62983143199574,463.29998779296875,,,,,
S_251.16_251.90,South,251.6309147597804,463.20001220703125,,,,,
S_251.16_251.90,South,251.63284092758641,463.20001220703125,,,,,
S_251.16_251.90,South,251.63424242424242,463.3399963378906,,,,,
S_251.16_251.90,South,251.63559846820252,463.20001220703125,,,,,
S_251.16_251.90,South,251.63804167776397,463.25,,,,,
S_251.16_251.90,South,251.64006249630089,463.20001220703125,,,,,
S_251.16_251.90,South,251.64102273652048,463.5,,,,,
S_251.16_251.90,South,251.64150570031367,463.20001220703125,,,,,
S_251.16_251.90,South,251.6432651311701,463.25,,,,,
S_251.16_251.90,South,251.64487497965496,463.20001220703125,,,,,
S_251.16_251.90,South,251.6499829748905,463.5299987792969,,,,,
S_251.16_251.90,South,251.6506533905954,463.3500061035156,,,,,
S_251.16_251.90,South,251.65187122691762,463.5199890136719,,,,,
S_251.16_251.90,South,251.65305873061672,463.4700012207031,,,,,
S_251.16_251.90,South,251.65371402624882,463.55999755859375,,,,,
S_251.16_251.90,South,251.65498485218396,463.3999938964844,,,,,
S_251.16_251.90,South,251.65669887658322,463.8399963378906,,,,,
S_251.16_251.90,South,251.65835417776395,463.4899902,,,,,
S_251.16_251.90,South,251.65968372691762,463.6499938964844,,,,,
S_251.16_251.90,South,251.6613636271159,463.7300109863281,,,,,
S_251.16_251.90,South,251.66220642089843,463.70001220703125,,,,,
S_251.16_251.90,South,251.66316855690695,463.8500061035156,,,,,
S_251.16_251.90,South,251.66416287508878,463.80999755859375,,,,,
S_251.16_251.90,South,251.6650946784742,463.6199951171875,,,,,
S_251.16_251.90,South,251.66640152439928,463.70001220703125,,,,,
S_251.16_251.90,South,251.66701895049124,463.6000061035156,,,,,
S_251.16_251.90,South,251.66864017370975,463.6000061035156,,,,,
S_251.16_251.90,South,251.67013257575758,463.44000244140625,,,,,
S_251.16_251.90,South,251.67088067257043,463.6199951171875,,,,,
S_251.16_251.90,South,251.67183332963424,463.3900146484375,,,,,
S_251.16_251.90,South,251.6731193218809,463.69000244140625,,,,,
S_251.16_251.90,South,251.67424051920574,463.69000244140625,,,,,
S_251.16_251.90,South,251.67665150035512,464.0299987792969,,,,,
S_251.16_251.90,South,251.67831628048057,463.9100036621094,,,,,
S_251.16_251.90,South,251.67911551735617,464.05999755859375,,,,,
S_251.16_251.90,South,251.68004357540246,463.8299865722656,,,,,
S_251.16_251.90,South,251.68193941058533,464.2099914550781,,,,,
S_251.16_251.90,South,251.6839204637932,463.8500061035156,,,,,
S_251.16_251.90,South,251.68617612896543,463.95001220703125,,,,,
S_251.16_251.90,South,251.6873124926018,463.67999267578125,,,,,
S_251.16_251.90,South,251.68790531967625,463.69000244140625,,,,,
S_251.16_251.90,South,251.68938065962357,463.5299987792969,,,,,
S_251.16_251.90,South,251.69085604580965,463.2600098,,,,,
S_251.16_251.90,South,251.69182576497394,463.2200012207031,,,,,
S_251.16_251.90,South,251.69409659645774,463.2399902,,,,,
S_251.16_251.90,South,251.69528220436789,463.29998779296875,,,,,
S_251.16_251.90,South,251.69888827237216,463.2300109863281,,,,,
S_251.16_251.90,South,251.70030114376183,463.3599853515625,,,,,
S_251.16_251.90,South,251.70185037323924,463.2300109863281,,,,,
S_251.16_251.90,South,251.70339581113873,463.3800048828125,,,,,
S_251.16_251.90,South,251.7056098614317,463.3800048828125,,,,,
S_251.16_251.90,South,251.70621022542318,463.2600098,,,,,
S_251.16_251.90,South,251.70766475793087,463.2300109863281,,,,,
S_251.16_251.90,South,251.7085605875651,463.3399963378906,,,,,
S_251.16_251.90,South,251.71018749815045,463.2300109863281,,,,,
S_251.16_251.90,South,251.7163730875651,463.2399902,,,,,
S_251.16_251.90,South,251.74000566887133,463.2399902,,,,,
S_251.16_251.90,South,251.7419356282552,463.25,,,,,
S_251.16_251.90,South,251.7428996138139,463.3699951171875,,,,,
S_251.16_251.90,South,251.74347348299892,463.32000732421875,,,,,
S_251.16_251.90,South,251.74482952695905,463.4899902,,,,,
S_251.16_251.90,South,251.74570454915363,463.42999267578125,,,,,
S_251.16_251.90,South,251.74793561530836,463.5,,,,,
S_251.16_251.90,South,251.7487007742217,463.6499938964844,,,,,
S_251.16_251.90,South,251.75144509055397,463.6700134277344,,,,,
S_251.16_251.90,South,251.75314205285275,463.5799865722656,,,,,
S_251.16_251.90,South,251.75495831113872,463.69000244140625,,,,,
S_251.16_251.90,South,251.7555606171579,463.80999755859375,,,,,
S_251.16_251.90,South,251.7569337232185,463.8999938964844,,,,,
S_251.16_251.90,South,251.75967803955078,463.9599914550781,,,,,
S_251.16_251.90,South,251.76171023282137,463.8699951171875,,,,,
S_251.16_251.90,South,251.76242235588305,464.05999755859375,,,,,
S_251.16_251.90,South,251.76746020692767,463.8599853515625,,,,,
S_251.16_251.90,South,251.76888445305102,464.0899963378906,,,,,
S_251.16_251.90,South,251.76983521432587,463.94000244140625,,,,,
S_251.16_251.90,South,251.77042804140032,464.1199951171875,,,,,
S_251.16_251.90,South,251.7726818107836,463.9700012207031,,,,,
S_251.16_251.90,South,251.77382954915365,464.0899963378906,,,,,
S_251.16_251.90,South,251.77582008130622,463.8599853515625,,,,,
S_251.16_251.90,South,251.77658903179747,464.0100098,,,,,
S_251.16_251.90,South,251.77742992979108,464.0199890136719,,,,,
S_251.16_251.90,South,251.7800151385683,464.19000244140625,,,,,
S_251.16_251.90,South,251.78125378233014,464.1000061035156,,,,,
S_251.16_251.90,South,251.78372727827593,464.2600098,,,,,
S_251.16_251.90,South,251.78620267001065,464.29998779296875,,,,,
S_251.16_251.90,South,251.7874393717448,464.3800048828125,,,,,
S_251.16_251.90,South,251.7916704489968,464.3599853515625,,,,,
S_251.16_251.90,South,251.79261931448272,464.2600098,,,,,
S_251.16_251.90,South,251.7936250073982,464.2799987792969,,,,,
S_251.16_251.90,South,251.79594318736682,464.05999755859375,,,,,
S_251.16_251.90,South,251.79661364931047,464.2200012207031,,,,,
S_251.16_251.90,South,251.7983162989761,464.0799865722656,,,,,
S_251.16_251.90,South,251.8002140299479,464.2600098,,,,,
S_251.16_251.90,South,251.8022859885476,464.3399963378906,,,,,
S_251.16_251.90,South,251.80339206579958,464.0400085449219,,,,,
S_251.16_251.90,South,251.80534847375117,464.0899963378906,,,,,
S_251.16_251.90,South,251.8063276718602,464.4899902,,,,,
S_251.16_251.90,South,251.80730682373047,464.3999938964844,,,,,
S_251.16_251.90,South,251.80803221731475,464.70001220703125,,,,,
S_251.16_251.90,South,251.80907762932054,464.57000732421875,,,,,
S_251.16_251.90,South,251.8104659016927,464.0899963378906,,,,,
S_251.16_251.90,South,251.8121988839814,464.3699951171875,,,,,
S_251.16_251.90,South,251.8132442959872,464.30999755859375,,,,,
S_251.16_251.90,South,251.81509657426312,464.54998779296875,,,,,
S_251.16_251.90,South,251.81594131007338,464.7399902,,,,,
S_251.16_251.90,South,251.81682007760713,464.4100036621094,,,,,
S_251.16_251.90,South,251.81769884514085,463.9100036621094,,,,,
S_251.16_251.90,South,251.8194564264471,463.9700012207031,,,,,
S_251.16_251.90,South,251.82100759795216,464.19000244140625,,,,,
S_251.16_251.90,South,251.82204168146308,464.17999267578125,,,,,
S_251.16_251.90,South,251.82296400590377,464.05999755859375,,,,,
S_251.16_251.90,South,251.82435606985382,464.0899963378906,,,,,
S_251.16_251.90,South,251.8256079378995,464.3800048828125,,,,,
S_251.16_251.90,South,251.82648675167198,464.32000732421875,,,,,
S_251.16_251.90,South,251.82736551920573,464.6600036621094,,,,,
S_251.16_251.90,South,251.82898674242423,464.7399902,,,,,
N_251.83_252.35,North,251.83031818180825,465.17999267578125,,,,,
N_251.83_252.35,North,251.8309772726984,465.17999267578125,,,,,
S_251.16_251.90,South,251.83174812085701,465.1199951171875,,,,,
S_251.16_251.90,South,251.83222918886128,465.0299987792969,,,,,
N_251.83_252.35,North,251.8328352273233,465.2699890136719,,,,,
N_251.83_252.35,North,251.83338446985593,465.3999938964844,,,,,
S_251.16_251.90,South,251.83348484848486,465.0299987792969,,,,,
N_251.83_252.35,North,251.8340776516452,465.4700012207031,,,,,
S_251.16_251.90,South,251.83500947894473,464.8399963378906,,,,,
N_251.83_252.35,North,251.83515530290026,465.3999938964844,,,,,
N_251.83_252.35,North,251.83562121217903,465.5400085449219,,,,,
S_251.16_251.90,South,251.8360928067294,464.80999755859375,,,,,
N_251.83_252.35,North,251.83667802998517,465.5799865722656,,,,,
S_251.16_251.90,South,251.83696024576824,464.6600036621094,,,,,
N_251.83_252.35,North,251.83747537901908,465.55999755859375,,,,,
S_251.16_251.90,South,251.83873673872515,464.55999755859375,,,,,
N_251.83_252.35,North,251.83929545489227,465.7200012207031,,,,,
N_251.83_252.35,North,251.8402518941417,465.6600036621094,,,,,
S_251.16_251.90,South,251.84149622136897,464.5199890136719,,,,,
N_251.83_252.35,North,251.84163825772026,465.7099914550781,,,,,
S_251.16_251.90,South,251.84217422022962,464.69000244140625,,,,,
N_251.83_252.35,North,251.8428560600859,465.8399963378906,,,,,
S_251.16_251.90,South,251.84391099409623,464.8399963378906,,,,,
N_251.83_252.35,North,251.8444147728429,465.7900085449219,,,,,
S_251.16_251.90,South,251.84566667961352,464.57000732421875,,,,,
N_251.83_252.35,North,251.84610606077948,465.8999938964844,,,,,
S_251.16_251.90,South,251.84651705655185,464.70001220703125,,,,,
N_251.83_252.35,North,251.84672916701348,465.8599853515625,,,,,
N_251.83_252.35,North,251.84819507569978,465.94000244140625,,,,,
S_251.16_251.90,South,251.8486666500207,464.6600036621094,,,,,
N_251.83_252.35,North,251.84908333373792,466.04998779296875,,,,,
S_251.16_251.90,South,251.85065149480647,464.7799987792969,,,,,
N_251.83_252.35,North,251.85092613595907,465.9800109863281,,,,,
N_251.83_252.35,North,251.8517537879944,466.0400085449219,,,,,
N_251.83_252.35,North,251.8522821972587,465.9800109863281,,,,,
S_251.16_251.90,South,251.8526174279415,464.25,,,,,
N_251.83_252.35,North,251.8528541663199,466.0899963378906,,,,,
S_251.16_251.90,South,251.85346780487984,464.3599853515625,,,,,
N_251.83_252.35,North,251.8535340913137,466.04998779296875,,,,,
N_251.83_252.35,North,251.8541325754108,465.8999938964844,,,,,
N_251.83_252.35,North,251.8550568187598,465.94000244140625,,,,,
S_251.16_251.90,South,251.85539771802496,464.3699951171875,,,,,
N_251.83_252.35,North,251.85574053099663,466.05999755859375,,,,,
S_251.16_251.90,South,251.85703789913293,464.05999755859375,,,,,
N_251.83_252.35,North,251.85709848519528,465.9599914550781,,,,,
N_251.83_252.35,North,251.85766477411445,466,,,,,
S_251.16_251.90,South,251.85817236698034,464.0400085449219,,,,,
N_251.83_252.35,North,251.8582954533895,465.95001220703125,,,,,
N_251.83_252.35,North,251.85888257575758,465.9800109863281,,,,,
N_251.83_252.35,North,251.85968371131204,465.8900146484375,,,,,
S_251.16_251.90,South,251.86002085367838,464.25,,,,,
N_251.83_252.35,North,251.86066477342087,465.95001220703125,,,,,
N_251.83_252.35,North,251.8610719692346,465.6099853515625,,,,,
S_251.16_251.90,South,251.86113446784742,464.5299987792969,,,,,
N_251.83_252.35,North,251.86153598380812,465.4899902,,,,,
S_251.16_251.90,South,251.8623333462802,464.0100098,,,,,
N_251.83_252.35,North,251.86244886398316,465.8599853515625,,,,,
N_251.83_252.35,North,251.86292234883166,465.7900085449219,,,,,
N_251.83_252.35,North,251.86334090781935,465.8500061035156,,,,,
S_251.16_251.90,South,251.8635454489968,463.9700012207031,,,,,
N_251.83_252.35,North,251.8638484850797,465.3999938964844,,,,,
N_251.83_252.35,North,251.86439772634796,465.8599853515625,,,,,
S_251.16_251.90,South,251.86481248335406,463.75,,,,,
N_251.83_252.35,North,251.86512310548264,465.80999755859375,,,,,
N_251.83_252.35,North,251.86569886467674,465.6300048828125,,,,,
N_251.83_252.35,North,251.86616098346133,465.69000244140625,,,,,
N_251.83_252.35,North,251.86632007656678,465.82000732421875,,,,,
S_251.16_251.90,South,251.86633521802497,463.8500061035156,,,,,
N_251.83_252.35,North,251.86690719604493,465.8399963378906,,,,,
S_251.16_251.90,South,251.86695643569485,463.7399902,,,,,
N_251.83_252.35,North,251.86801325884733,465.7699890136719,,,,,
S_251.16_251.90,South,251.86819318366773,463.94000244140625,,,,,
N_251.83_252.35,North,251.86868939370822,465.80999755859375,,,,,
S_251.16_251.90,South,251.8688068181818,463.7600098,,,,,
N_251.83_252.35,North,251.86939962098094,465.7300109863281,,,,,
S_251.16_251.90,South,251.87005304509944,463.6000061035156,,,,,
N_251.83_252.35,North,251.87047348427052,465.7799987792969,,,,,
S_251.16_251.90,South,251.87191286029238,463.5100098,,,,,
N_251.83_252.35,North,251.87217613682603,465.69000244140625,,,,,
N_251.83_252.35,North,251.8730530316902,465.75,,,,,
S_251.16_251.90,South,251.87342990759646,463.55999755859375,,,,,
